,loss,acc
0,1.804152098919434,0.34073359612015913
1,0.917119291830362,0.6679536731892111
2,0.6292291199986222,0.7813706543713693
3,0.4322728053307067,0.8600386033934976
4,0.30482872213690065,0.8928571356942294
5,0.2103173815329574,0.9338803020338294
6,0.09948743069483755,0.9681467131413087
7,0.1931438666761096,0.9290540472075746
8,0.15463380391715575,0.9522200721571344
9,0.08955712824384322,0.9724903432328729
